ano_campeonato,time_mandante,time_visitante,gols_mandante,gols_visitante
2025,Mirassol,Botafogo,0,0
2025,Flamengo,Sport Recife,3,0
2025,Corinthians,Grêmio,2,0
2025,Ceará SC,Fluminense,2,0
2025,EC Bahia,RB Bragantino,2,1
2025,Internacional,Atlético-GO,0,0
2025,Juventude,Palmeiras,0,2
2025,Vasco da Gama,São Paulo,0,2
2025,Sport Recife,Juventude,0,2
2025,EC Vitória,Internacional,1,0
2025,RB Bragantino,Corinthians,2,1
2025,Botafogo,Vasco da Gama,3,0
2025,Atlético-GO,EC Bahia,3,0
2025,Grêmio,Cruzeiro,0,1
2025,São Paulo,Flamengo,2,2
2025,Fluminense,Mirassol,1,0
2025,Ceará SC,Fortaleza,1,1
2025,Palmeiras,Santos,2,0
2025,Sport Recife,Atlético-GO,2,4
2025,Vasco da Gama,Juventude,1,3
2025,Internacional,EC Bahia,2,2
2025,São Paulo,RB Bragantino,0,1
2025,Corinthians,Ceará SC,0,1
2025,Cruzeiro,Fluminense,0,0
2025,EC Vitória,Botafogo,0,0
2025,Flamengo,Santos,3,2
2025,Fortaleza,Grêmio,2,2
2025,Mirassol,Palmeiras,2,1
2025,Botafogo,Sport Recife,3,2
2025,Fluminense,Flamengo,2,1
2025,Grêmio,Vasco da Gama,2,0
2025,Santos,Mirassol,1,1
2025,Juventude,Cruzeiro,3,3
2025,EC Bahia,Fortaleza,2,3
2025,Corinthians,São Paulo,3,1
2025,Ceará SC,Internacional,1,2
2025,RB Bragantino,EC Vitória,4,0
2025,Atlético-GO,Palmeiras,0,3
2025,Botafogo,Grêmio,3,2
2025,Flamengo,RB Bragantino,3,0
2025,Palmeiras,Fluminense,0,0
2025,EC Bahia,Vasco da Gama,1,0
2025,São Paulo,Juventude,2,1
2025,Sport Recife,EC Vitória,1,3
2025,Cruzeiro,Corinthians,3,0
2025,Mirassol,Ceará SC,3,0
2025,Internacional,Santos,1,1
2025,Fortaleza,Atlético-GO,1,0
2025,Atlético-GO,Flamengo,1,1
2025,Grêmio,Palmeiras,3,2
2025,RB Bragantino,Fortaleza,0,1
2025,Fluminense,São Paulo,6,0
2025,Juventude,EC Bahia,1,1
2025,Vasco da Gama,Internacional,5,1
2025,Santos,Sport Recife,3,0
2025,EC Vitória,Mirassol,2,0
2025,Ceará SC,Cruzeiro,1,1
2025,Corinthians,Botafogo,2,2
2025,RB Bragantino,Atlético-GO,2,0
2025,Palmeiras,EC Vitória,0,0
2025,Vasco da Gama,Mirassol,0,2
2025,Grêmio,Fluminense,1,2
2025,Fortaleza,Corinthians,2,1
2025,Juventude,Santos,0,3
2025,EC Bahia,Sport Recife,2,0
2025,São Paulo,Internacional,3,0
2025,Flamengo,Ceará SC,1,0
2025,Cruzeiro,Botafogo,2,2
2025,Mirassol,Flamengo,3,3
2025,Botafogo,Fortaleza,4,2
2025,Atlético-GO,Vasco da Gama,5,0
2025,Santos,Cruzeiro,3,0
2025,Internacional,RB Bragantino,3,1
2025,Fluminense,EC Bahia,2,0
2025,Corinthians,Juventude,1,1
2025,Ceará SC,Palmeiras,1,3
2025,EC Vitória,São Paulo,1,0
2025,Sport Recife,Grêmio,0,4
2025,Remo,Chapecoense,1,1
2025,Cuiabá-MT,Remo,1,3
2025,Remo,Athletico-PR,2,1
2025,Remo,Criciúma EC,0,1
2025,Coritiba FC,Remo,0,0
2025,Goiás,Remo,1,1
2025,Chapecoense,Remo,1,1
2025,Remo,Cuiabá-MT,0,0
2025,Athletico-PR,Remo,2,1
2025,Criciúma EC,Remo,1,1
2025,Remo,Coritiba,1,0
